Wavenumber,Absorbance (I),Background (I0),T,A
3.48E+03,2.63E+00,5.16E+00,5.09E-01,0.293159908
3.48E+03,2.63E+00,5.16E+00,5.10E-01,0.292842226
3.48E+03,2.63E+00,5.16E+00,5.10E-01,0.292550951
3.48E+03,2.63E+00,5.15E+00,5.10E-01,0.292253209
3.48E+03,2.63E+00,5.15E+00,5.11E-01,0.291907324
3.48E+03,2.63E+00,5.15E+00,5.11E-01,0.291474536
3.48E+03,2.63E+00,5.15E+00,5.12E-01,0.290931653
3.48E+03,2.64E+00,5.15E+00,5.13E-01,0.290280341
3.48E+03,2.64E+00,5.15E+00,5.13E-01,0.28954803
3.48E+03,2.65E+00,5.15E+00,5.14E-01,0.288780489
3.48E+03,2.65E+00,5.15E+00,5.15E-01,0.288025702
3.48E+03,2.66E+00,5.15E+00,5.16E-01,0.287322703
3.48E+03,2.66E+00,5.14E+00,5.17E-01,0.286690261
3.49E+03,2.66E+00,5.14E+00,5.17E-01,0.28612751
3.49E+03,2.66E+00,5.14E+00,5.18E-01,0.285617588
3.49E+03,2.67E+00,5.14E+00,5.19E-01,0.285136459
3.49E+03,2.67E+00,5.14E+00,5.19E-01,0.284659058
3.49E+03,2.67E+00,5.13E+00,5.20E-01,0.284163282
3.49E+03,2.67E+00,5.13E+00,5.20E-01,0.283631424
3.49E+03,2.67E+00,5.13E+00,5.21E-01,0.283050638
3.49E+03,2.68E+00,5.13E+00,5.22E-01,0.282415083
3.49E+03,2.68E+00,5.13E+00,5.23E-01,0.281729423
3.49E+03,2.69E+00,5.13E+00,5.24E-01,0.281008996
3.49E+03,2.69E+00,5.13E+00,5.24E-01,0.280281516
3.49E+03,2.69E+00,5.13E+00,5.25E-01,0.27957854
3.49E+03,2.70E+00,5.13E+00,5.26E-01,0.278927446
3.49E+03,2.70E+00,5.13E+00,5.27E-01,0.278342849
3.49E+03,2.70E+00,5.12E+00,5.27E-01,0.277822405
3.49E+03,2.71E+00,5.12E+00,5.28E-01,0.277348862
3.49E+03,2.71E+00,5.12E+00,5.29E-01,0.276898321
3.49E+03,2.71E+00,5.12E+00,5.29E-01,0.276448955
3.49E+03,2.71E+00,5.12E+00,5.30E-01,0.275987814
3.49E+03,2.71E+00,5.11E+00,5.30E-01,0.27551179
3.49E+03,2.71E+00,5.11E+00,5.31E-01,0.275022306
3.50E+03,2.72E+00,5.11E+00,5.31E-01,0.274519248
3.50E+03,2.72E+00,5.11E+00,5.32E-01,0.273997027
3.50E+03,2.72E+00,5.11E+00,5.33E-01,0.27344709
3.50E+03,2.72E+00,5.11E+00,5.34E-01,0.272864807
3.50E+03,2.73E+00,5.11E+00,5.34E-01,0.27225629
3.50E+03,2.73E+00,5.11E+00,5.35E-01,0.271645065
3.50E+03,2.73E+00,5.10E+00,5.36E-01,0.271067606
3.50E+03,2.74E+00,5.10E+00,5.36E-01,0.270565325
3.50E+03,2.74E+00,5.10E+00,5.37E-01,0.270170632
3.50E+03,2.74E+00,5.10E+00,5.37E-01,0.269897063
3.50E+03,2.74E+00,5.10E+00,5.37E-01,0.269732656
3.50E+03,2.74E+00,5.09E+00,5.37E-01,0.26964387
3.50E+03,2.73E+00,5.09E+00,5.38E-01,0.269580273
3.50E+03,2.73E+00,5.08E+00,5.38E-01,0.269484997
3.50E+03,2.73E+00,5.08E+00,5.38E-01,0.269302487
3.50E+03,2.73E+00,5.08E+00,5.38E-01,0.268985619
3.50E+03,2.73E+00,5.08E+00,5.39E-01,0.268500826
3.50E+03,2.74E+00,5.07E+00,5.40E-01,0.267836418
3.50E+03,2.74E+00,5.07E+00,5.41E-01,0.267007312
3.50E+03,2.75E+00,5.08E+00,5.42E-01,0.266059263
3.51E+03,2.76E+00,5.08E+00,5.43E-01,0.265065695
3.51E+03,2.76E+00,5.08E+00,5.44E-01,0.264113854
3.51E+03,2.77E+00,5.08E+00,5.45E-01,0.263286552
3.51E+03,2.77E+00,5.08E+00,5.46E-01,0.262638459
3.51E+03,2.78E+00,5.08E+00,5.47E-01,0.262180748
3.51E+03,2.78E+00,5.07E+00,5.47E-01,0.261875856
3.51E+03,2.78E+00,5.07E+00,5.47E-01,0.261647875
3.51E+03,2.78E+00,5.07E+00,5.48E-01,0.261405704
3.51E+03,2.78E+00,5.06E+00,5.48E-01,0.261069224
3.51E+03,2.78E+00,5.06E+00,5.49E-01,0.260591131
3.51E+03,2.78E+00,5.06E+00,5.50E-01,0.259965364
3.51E+03,2.79E+00,5.06E+00,5.51E-01,0.25922169
3.51E+03,2.79E+00,5.06E+00,5.52E-01,0.258408461
3.51E+03,2.80E+00,5.06E+00,5.53E-01,0.257575307
3.51E+03,2.80E+00,5.06E+00,5.54E-01,0.256759119
3.51E+03,2.81E+00,5.06E+00,5.55E-01,0.255980293
3.51E+03,2.81E+00,5.06E+00,5.56E-01,0.255245301
3.51E+03,2.82E+00,5.06E+00,5.56E-01,0.254554475
3.51E+03,2.82E+00,5.06E+00,5.57E-01,0.253906802
3.51E+03,2.83E+00,5.06E+00,5.58E-01,0.253302883
3.51E+03,2.83E+00,5.06E+00,5.59E-01,0.252742189
3.52E+03,2.83E+00,5.06E+00,5.59E-01,0.252221942
3.52E+03,2.83E+00,5.06E+00,5.60E-01,0.251735042
3.52E+03,2.84E+00,5.06E+00,5.61E-01,0.251271899
3.52E+03,2.84E+00,5.05E+00,5.61E-01,0.250823178
3.52E+03,2.84E+00,5.05E+00,5.62E-01,0.250382833
3.52E+03,2.84E+00,5.05E+00,5.62E-01,0.249949203
3.52E+03,2.84E+00,5.05E+00,5.63E-01,0.249524527
3.52E+03,2.84E+00,5.05E+00,5.63E-01,0.249114555
3.52E+03,2.85E+00,5.05E+00,5.64E-01,0.248728894
3.52E+03,2.85E+00,5.04E+00,5.64E-01,0.24838071
3.52E+03,2.85E+00,5.04E+00,5.65E-01,0.248086493
3.52E+03,2.85E+00,5.04E+00,5.65E-01,0.247861053
3.52E+03,2.85E+00,5.03E+00,5.65E-01,0.24771137
3.52E+03,2.84E+00,5.03E+00,5.65E-01,0.247627216
3.52E+03,2.84E+00,5.03E+00,5.65E-01,0.247577234
3.52E+03,2.84E+00,5.02E+00,5.66E-01,0.247511576
3.52E+03,2.84E+00,5.02E+00,5.66E-01,0.247374628
3.52E+03,2.84E+00,5.01E+00,5.66E-01,0.247123808
3.52E+03,2.84E+00,5.01E+00,5.67E-01,0.246745756
3.52E+03,2.84E+00,5.01E+00,5.67E-01,0.246263579
3.52E+03,2.84E+00,5.01E+00,5.68E-01,0.245729475
3.53E+03,2.85E+00,5.01E+00,5.69E-01,0.245202455
3.53E+03,2.85E+00,5.01E+00,5.69E-01,0.244725231
3.53E+03,2.85E+00,5.00E+00,5.70E-01,0.244304063
3.53E+03,2.85E+00,5.00E+00,5.70E-01,0.243907105
3.53E+03,2.85E+00,5.00E+00,5.71E-01,0.243476764
3.53E+03,2.86E+00,5.00E+00,5.72E-01,0.242954578
3.53E+03,2.86E+00,5.00E+00,5.72E-01,0.242304676
3.53E+03,2.86E+00,5.00E+00,5.73E-01,0.241525041
3.53E+03,2.87E+00,5.00E+00,5.75E-01,0.240645329
3.53E+03,2.88E+00,5.00E+00,5.76E-01,0.239710381
3.53E+03,2.88E+00,5.00E+00,5.77E-01,0.238760288
3.53E+03,2.89E+00,5.00E+00,5.78E-01,0.237820794
3.53E+03,2.90E+00,5.00E+00,5.80E-01,0.236903154
3.53E+03,2.90E+00,5.00E+00,5.81E-01,0.236016002
3.53E+03,2.91E+00,5.00E+00,5.82E-01,0.235177477
3.53E+03,2.91E+00,5.00E+00,5.83E-01,0.234421011
3.53E+03,2.92E+00,5.00E+00,5.84E-01,0.233786155
3.53E+03,2.92E+00,4.99E+00,5.84E-01,0.233301594
3.53E+03,2.92E+00,4.99E+00,5.85E-01,0.232966754
3.53E+03,2.92E+00,4.99E+00,5.85E-01,0.232741932
3.53E+03,2.92E+00,4.98E+00,5.85E-01,0.23255503
3.54E+03,2.92E+00,4.98E+00,5.86E-01,0.232322605
3.54E+03,2.92E+00,4.98E+00,5.86E-01,0.231976341
3.54E+03,2.92E+00,4.97E+00,5.87E-01,0.231484258
3.54E+03,2.92E+00,4.97E+00,5.88E-01,0.230856382
3.54E+03,2.93E+00,4.97E+00,5.89E-01,0.230135472
3.54E+03,2.93E+00,4.97E+00,5.90E-01,0.229375794
3.54E+03,2.94E+00,4.97E+00,5.91E-01,0.228625285
3.54E+03,2.94E+00,4.97E+00,5.92E-01,0.227914526
3.54E+03,2.94E+00,4.97E+00,5.93E-01,0.227260718
3.54E+03,2.95E+00,4.97E+00,5.93E-01,0.226676221
3.54E+03,2.95E+00,4.96E+00,5.94E-01,0.226180201
3.54E+03,2.95E+00,4.96E+00,5.95E-01,0.225799768
3.54E+03,2.95E+00,4.96E+00,5.95E-01,0.225563713
3.54E+03,2.95E+00,4.95E+00,5.95E-01,0.225490617
3.54E+03,2.94E+00,4.95E+00,5.95E-01,0.225577773
3.54E+03,2.94E+00,4.94E+00,5.95E-01,0.225797332
3.54E+03,2.93E+00,4.93E+00,5.94E-01,0.226100501
3.54E+03,2.92E+00,4.92E+00,5.94E-01,0.226427356
3.54E+03,2.92E+00,4.92E+00,5.93E-01,0.226715993
3.54E+03,2.91E+00,4.91E+00,5.93E-01,0.226906084
3.55E+03,2.91E+00,4.90E+00,5.93E-01,0.226939047
3.55E+03,2.91E+00,4.90E+00,5.93E-01,0.226758103
3.55E+03,2.91E+00,4.90E+00,5.94E-01,0.226315302
3.55E+03,2.91E+00,4.90E+00,5.95E-01,0.225584651
3.55E+03,2.92E+00,4.90E+00,5.96E-01,0.224581879
3.55E+03,2.93E+00,4.90E+00,5.98E-01,0.223376429
3.55E+03,2.94E+00,4.90E+00,6.00E-01,0.222088782
3.55E+03,2.95E+00,4.90E+00,6.01E-01,0.220866695
3.55E+03,2.96E+00,4.90E+00,6.03E-01,0.219848484
3.55E+03,2.96E+00,4.90E+00,6.04E-01,0.21912275
3.55E+03,2.96E+00,4.90E+00,6.04E-01,0.218702482
3.55E+03,2.96E+00,4.90E+00,6.05E-01,0.218521248
3.55E+03,2.96E+00,4.89E+00,6.05E-01,0.218453413
3.55E+03,2.96E+00,4.89E+00,6.05E-01,0.218354251
3.55E+03,2.96E+00,4.88E+00,6.05E-01,0.218101462
3.55E+03,2.96E+00,4.88E+00,6.06E-01,0.217626383
3.55E+03,2.96E+00,4.88E+00,6.07E-01,0.216924666
3.55E+03,2.97E+00,4.88E+00,6.08E-01,0.216044291
3.55E+03,2.97E+00,4.88E+00,6.09E-01,0.215061515
3.55E+03,2.98E+00,4.88E+00,6.11E-01,0.21405566
3.55E+03,2.99E+00,4.88E+00,6.12E-01,0.213092753
3.56E+03,2.99E+00,4.88E+00,6.13E-01,0.212219097
3.56E+03,3.00E+00,4.88E+00,6.15E-01,0.211464047
3.56E+03,3.00E+00,4.88E+00,6.15E-01,0.210843622
3.56E+03,3.00E+00,4.87E+00,6.16E-01,0.210361829
3.56E+03,3.00E+00,4.87E+00,6.17E-01,0.210008616
3.56E+03,3.00E+00,4.86E+00,6.17E-01,0.209760121
3.56E+03,3.00E+00,4.86E+00,6.17E-01,0.209579919
3.56E+03,3.00E+00,4.85E+00,6.17E-01,0.209426349
3.56E+03,2.99E+00,4.85E+00,6.18E-01,0.209263384
3.56E+03,2.99E+00,4.84E+00,6.18E-01,0.209068245
3.56E+03,2.99E+00,4.84E+00,6.18E-01,0.208835599
3.56E+03,2.99E+00,4.84E+00,6.19E-01,0.208576098
3.56E+03,2.99E+00,4.83E+00,6.19E-01,0.208311932
3.56E+03,2.99E+00,4.83E+00,6.19E-01,0.208076134
3.56E+03,2.99E+00,4.82E+00,6.20E-01,0.2079141
3.56E+03,2.98E+00,4.82E+00,6.20E-01,0.207889912
3.56E+03,2.98E+00,4.81E+00,6.19E-01,0.208084113
3.56E+03,2.97E+00,4.80E+00,6.19E-01,0.208584716
3.56E+03,2.96E+00,4.79E+00,6.17E-01,0.20946013
3.56E+03,2.94E+00,4.77E+00,6.16E-01,0.210725712
3.56E+03,2.92E+00,4.76E+00,6.13E-01,0.212308894
3.57E+03,2.90E+00,4.74E+00,6.11E-01,0.214033917
3.57E+03,2.88E+00,4.73E+00,6.09E-01,0.215632613
3.57E+03,2.86E+00,4.71E+00,6.07E-01,0.216791026
3.57E+03,2.85E+00,4.70E+00,6.06E-01,0.217222741
3.57E+03,2.85E+00,4.70E+00,6.07E-01,0.216745964
3.57E+03,2.86E+00,4.70E+00,6.09E-01,0.215336722
3.57E+03,2.88E+00,4.71E+00,6.12E-01,0.213136906
3.57E+03,2.91E+00,4.72E+00,6.16E-01,0.210413157
3.57E+03,2.93E+00,4.73E+00,6.20E-01,0.20748626
3.57E+03,2.96E+00,4.74E+00,6.24E-01,0.204657553
3.57E+03,2.98E+00,4.75E+00,6.28E-01,0.202155221
3.57E+03,3.00E+00,4.76E+00,6.31E-01,0.200110046
3.57E+03,3.01E+00,4.76E+00,6.33E-01,0.198557756
3.57E+03,3.02E+00,4.76E+00,6.35E-01,0.19745925
3.57E+03,3.03E+00,4.76E+00,6.36E-01,0.196728562
3.57E+03,3.03E+00,4.76E+00,6.36E-01,0.196258276
3.57E+03,3.03E+00,4.76E+00,6.37E-01,0.195942087
3.57E+03,3.03E+00,4.75E+00,6.37E-01,0.195689962
3.57E+03,3.03E+00,4.75E+00,6.38E-01,0.19543684
3.57E+03,3.03E+00,4.74E+00,6.38E-01,0.195145644
3.57E+03,3.03E+00,4.74E+00,6.39E-01,0.194805689
3.58E+03,3.03E+00,4.73E+00,6.39E-01,0.194424676
3.58E+03,3.03E+00,4.73E+00,6.40E-01,0.194020058
3.58E+03,3.03E+00,4.73E+00,6.40E-01,0.193608884
3.58E+03,3.03E+00,4.72E+00,6.41E-01,0.193202004
3.58E+03,3.03E+00,4.72E+00,6.42E-01,0.192801148
3.58E+03,3.03E+00,4.71E+00,6.42E-01,0.192403306
3.58E+03,3.03E+00,4.71E+00,6.43E-01,0.192004618
3.58E+03,3.03E+00,4.71E+00,6.43E-01,0.191603672
3.58E+03,3.03E+00,4.70E+00,6.44E-01,0.191202714
3.58E+03,3.03E+00,4.70E+00,6.44E-01,0.190804795
3.58E+03,3.03E+00,4.70E+00,6.45E-01,0.190410721
3.58E+03,3.03E+00,4.69E+00,6.46E-01,0.190022
3.58E+03,3.03E+00,4.69E+00,6.46E-01,0.189648061
3.58E+03,3.03E+00,4.69E+00,6.47E-01,0.189315905
3.58E+03,3.03E+00,4.68E+00,6.47E-01,0.189080943
3.58E+03,3.03E+00,4.68E+00,6.47E-01,0.189028222
3.58E+03,3.02E+00,4.67E+00,6.47E-01,0.18926208
3.58E+03,3.01E+00,4.66E+00,6.46E-01,0.189883666
3.58E+03,3.00E+00,4.65E+00,6.44E-01,0.190960185
3.58E+03,2.98E+00,4.64E+00,6.42E-01,0.192494684
3.59E+03,2.95E+00,4.62E+00,6.39E-01,0.194401568
3.59E+03,2.93E+00,4.60E+00,6.36E-01,0.196500413
3.59E+03,2.90E+00,4.58E+00,6.33E-01,0.198528136
3.59E+03,2.88E+00,4.56E+00,6.31E-01,0.200174336
3.59E+03,2.86E+00,4.55E+00,6.29E-01,0.201138153
3.59E+03,2.86E+00,4.55E+00,6.29E-01,0.201193571
3.59E+03,2.87E+00,4.54E+00,6.31E-01,0.200248031
3.59E+03,2.88E+00,4.55E+00,6.33E-01,0.198376477
3.59E+03,2.90E+00,4.56E+00,6.37E-01,0.195813007
3.59E+03,2.93E+00,4.57E+00,6.41E-01,0.192905182
3.59E+03,2.96E+00,4.59E+00,6.46E-01,0.190039959
3.59E+03,2.98E+00,4.60E+00,6.49E-01,0.187565735
3.59E+03,3.00E+00,4.60E+00,6.52E-01,0.185727429
3.59E+03,3.01E+00,4.61E+00,6.54E-01,0.184631318
3.59E+03,3.01E+00,4.61E+00,6.54E-01,0.184239539
3.59E+03,3.01E+00,4.60E+00,6.54E-01,0.184395744
3.59E+03,3.00E+00,4.59E+00,6.53E-01,0.184871853
3.59E+03,2.99E+00,4.59E+00,6.52E-01,0.18542431
3.59E+03,2.99E+00,4.58E+00,6.52E-01,0.185847369
3.59E+03,2.98E+00,4.58E+00,6.52E-01,0.186004421
3.59E+03,2.98E+00,4.57E+00,6.52E-01,0.185839974
3.60E+03,2.98E+00,4.57E+00,6.53E-01,0.185366264
3.60E+03,2.99E+00,4.57E+00,6.54E-01,0.184642681
3.60E+03,2.99E+00,4.57E+00,6.55E-01,0.183754642
3.60E+03,3.00E+00,4.57E+00,6.56E-01,0.182797645
3.60E+03,3.01E+00,4.57E+00,6.58E-01,0.181867783
3.60E+03,3.01E+00,4.57E+00,6.59E-01,0.181049589
3.60E+03,3.02E+00,4.57E+00,6.60E-01,0.180401589
3.60E+03,3.02E+00,4.57E+00,6.61E-01,0.179939245
3.60E+03,3.02E+00,4.57E+00,6.61E-01,0.179624688
3.60E+03,3.02E+00,4.56E+00,6.62E-01,0.179369981
3.60E+03,3.02E+00,4.56E+00,6.62E-01,0.179058905
3.60E+03,3.02E+00,4.56E+00,6.63E-01,0.178583597
3.60E+03,3.03E+00,4.56E+00,6.64E-01,0.177883657
3.60E+03,3.03E+00,4.56E+00,6.65E-01,0.176969534
3.60E+03,3.04E+00,4.56E+00,6.67E-01,0.175923004
3.60E+03,3.05E+00,4.56E+00,6.69E-01,0.174872663
3.60E+03,3.06E+00,4.56E+00,6.70E-01,0.173959172
3.60E+03,3.06E+00,4.56E+00,6.71E-01,0.173302778
3.60E+03,3.06E+00,4.56E+00,6.71E-01,0.172989574
3.60E+03,3.06E+00,4.56E+00,6.71E-01,0.173071051
3.60E+03,3.05E+00,4.55E+00,6.71E-01,0.173574235
3.61E+03,3.04E+00,4.54E+00,6.69E-01,0.174502653
3.61E+03,3.02E+00,4.53E+00,6.67E-01,0.175826383
3.61E+03,3.00E+00,4.51E+00,6.65E-01,0.177458444
3.61E+03,2.97E+00,4.49E+00,6.62E-01,0.179235466
3.61E+03,2.95E+00,4.48E+00,6.59E-01,0.180917693
3.61E+03,2.93E+00,4.46E+00,6.57E-01,0.182228333
3.61E+03,2.92E+00,4.45E+00,6.56E-01,0.182925845
3.61E+03,2.92E+00,4.44E+00,6.56E-01,0.182888876
3.61E+03,2.92E+00,4.44E+00,6.57E-01,0.182172222
3.61E+03,2.93E+00,4.44E+00,6.59E-01,0.18099793
3.61E+03,2.94E+00,4.45E+00,6.61E-01,0.179681414
3.61E+03,2.95E+00,4.45E+00,6.63E-01,0.178520012
3.61E+03,2.96E+00,4.45E+00,6.64E-01,0.177689354
3.61E+03,2.96E+00,4.45E+00,6.65E-01,0.177193745
3.61E+03,2.96E+00,4.45E+00,6.65E-01,0.1768788
3.61E+03,2.96E+00,4.45E+00,6.66E-01,0.176510236
3.61E+03,2.97E+00,4.45E+00,6.67E-01,0.175881315
3.61E+03,2.98E+00,4.45E+00,6.68E-01,0.17490994
3.61E+03,2.99E+00,4.46E+00,6.70E-01,0.1736826
3.61E+03,3.00E+00,4.46E+00,6.72E-01,0.172429509
3.61E+03,3.01E+00,4.47E+00,6.74E-01,0.171444628
3.62E+03,3.01E+00,4.47E+00,6.75E-01,0.170989705
3.62E+03,3.01E+00,4.46E+00,6.74E-01,0.171216651
3.62E+03,3.00E+00,4.45E+00,6.73E-01,0.172127927
3.62E+03,2.98E+00,4.44E+00,6.71E-01,0.173574792
3.62E+03,2.95E+00,4.42E+00,6.68E-01,0.175286263
3.62E+03,2.93E+00,4.41E+00,6.65E-01,0.176915582
3.62E+03,2.92E+00,4.39E+00,6.64E-01,0.178099341
3.62E+03,2.91E+00,4.39E+00,6.63E-01,0.178520748
3.62E+03,2.91E+00,4.38E+00,6.64E-01,0.177975238
3.62E+03,2.92E+00,4.39E+00,6.66E-01,0.176418843
3.62E+03,2.95E+00,4.40E+00,6.70E-01,0.173991199
3.62E+03,2.98E+00,4.42E+00,6.75E-01,0.170988459
3.62E+03,3.01E+00,4.43E+00,6.80E-01,0.167796424
3.62E+03,3.05E+00,4.45E+00,6.84E-01,0.164796739
3.62E+03,3.07E+00,4.47E+00,6.88E-01,0.162281346
3.62E+03,3.09E+00,4.47E+00,6.91E-01,0.160405027
3.62E+03,3.10E+00,4.48E+00,6.93E-01,0.159191035
3.62E+03,3.11E+00,4.48E+00,6.94E-01,0.158586985
3.62E+03,3.11E+00,4.48E+00,6.94E-01,0.158550305
3.62E+03,3.10E+00,4.47E+00,6.93E-01,0.159124253
3.63E+03,3.08E+00,4.46E+00,6.91E-01,0.160462379
3.63E+03,3.05E+00,4.44E+00,6.87E-01,0.162781682
3.63E+03,3.01E+00,4.41E+00,6.82E-01,0.166249311
3.63E+03,2.95E+00,4.37E+00,6.75E-01,0.17083618
3.63E+03,2.89E+00,4.33E+00,6.67E-01,0.176193031
3.63E+03,2.82E+00,4.29E+00,6.58E-01,0.181603655
3.63E+03,2.77E+00,4.26E+00,6.52E-01,0.186076906
3.63E+03,2.74E+00,4.23E+00,6.48E-01,0.188600567
3.63E+03,2.74E+00,4.23E+00,6.48E-01,0.188495101
3.63E+03,2.76E+00,4.24E+00,6.52E-01,0.185695853
3.63E+03,2.81E+00,4.26E+00,6.59E-01,0.180795223
3.63E+03,2.87E+00,4.30E+00,6.69E-01,0.174807595
3.63E+03,2.94E+00,4.33E+00,6.78E-01,0.168804924
3.63E+03,3.00E+00,4.37E+00,6.86E-01,0.163610261
3.63E+03,3.04E+00,4.39E+00,6.92E-01,0.159645903
3.63E+03,3.07E+00,4.41E+00,6.97E-01,0.15693467
3.63E+03,3.09E+00,4.42E+00,7.00E-01,0.155206579
3.63E+03,3.10E+00,4.42E+00,7.01E-01,0.154053239
3.63E+03,3.11E+00,4.42E+00,7.03E-01,0.153085627
3.63E+03,3.12E+00,4.43E+00,7.05E-01,0.152048038
3.63E+03,3.13E+00,4.43E+00,7.07E-01,0.150860361
3.64E+03,3.14E+00,4.43E+00,7.09E-01,0.149585095
3.64E+03,3.15E+00,4.44E+00,7.11E-01,0.148349116
3.64E+03,3.16E+00,4.44E+00,7.12E-01,0.14726232
3.64E+03,3.17E+00,4.44E+00,7.14E-01,0.146370487
3.64E+03,3.17E+00,4.44E+00,7.15E-01,0.145648324
3.64E+03,3.18E+00,4.44E+00,7.16E-01,0.145030659
3.64E+03,3.18E+00,4.44E+00,7.17E-01,0.144451786
3.64E+03,3.19E+00,4.44E+00,7.18E-01,0.143877678
3.64E+03,3.19E+00,4.44E+00,7.19E-01,0.143313098
3.64E+03,3.19E+00,4.44E+00,7.20E-01,0.142787494
3.64E+03,3.20E+00,4.43E+00,7.21E-01,0.142328608
3.64E+03,3.20E+00,4.43E+00,7.21E-01,0.141940322
3.64E+03,3.20E+00,4.43E+00,7.22E-01,0.141598273
3.64E+03,3.20E+00,4.43E+00,7.22E-01,0.141266726
3.64E+03,3.20E+00,4.43E+00,7.23E-01,0.140928271
3.64E+03,3.20E+00,4.43E+00,7.23E-01,0.140617437
3.64E+03,3.20E+00,4.42E+00,7.24E-01,0.140439801
3.64E+03,3.20E+00,4.42E+00,7.23E-01,0.140566165
3.64E+03,3.19E+00,4.41E+00,7.22E-01,0.14120186
3.64E+03,3.17E+00,4.40E+00,7.20E-01,0.142536662
3.64E+03,3.14E+00,4.39E+00,7.17E-01,0.14469176
3.65E+03,3.11E+00,4.36E+00,7.12E-01,0.147678973
3.65E+03,3.06E+00,4.34E+00,7.06E-01,0.151380967
3.65E+03,3.01E+00,4.31E+00,6.99E-01,0.15556102
3.65E+03,2.96E+00,4.27E+00,6.92E-01,0.15989452
3.65E+03,2.91E+00,4.24E+00,6.85E-01,0.164015625
3.65E+03,2.86E+00,4.21E+00,6.80E-01,0.167559674
3.65E+03,2.83E+00,4.19E+00,6.76E-01,0.170194818
3.65E+03,2.81E+00,4.17E+00,6.74E-01,0.171636205
3.65E+03,2.81E+00,4.17E+00,6.74E-01,0.171659266
3.65E+03,2.82E+00,4.17E+00,6.76E-01,0.170124189
3.65E+03,2.85E+00,4.19E+00,6.81E-01,0.167025063
3.65E+03,2.90E+00,4.21E+00,6.88E-01,0.162545368
3.65E+03,2.96E+00,4.25E+00,6.96E-01,0.157089988
3.65E+03,3.02E+00,4.28E+00,7.06E-01,0.151256846
3.65E+03,3.08E+00,4.31E+00,7.15E-01,0.145743356
3.65E+03,3.14E+00,4.34E+00,7.22E-01,0.141211261
3.65E+03,3.17E+00,4.36E+00,7.28E-01,0.138148317
3.65E+03,3.18E+00,4.36E+00,7.30E-01,0.136761739
3.65E+03,3.18E+00,4.36E+00,7.30E-01,0.136924607
3.65E+03,3.16E+00,4.34E+00,7.27E-01,0.138188025
3.65E+03,3.14E+00,4.33E+00,7.25E-01,0.139871745
3.66E+03,3.12E+00,4.32E+00,7.22E-01,0.141226263
3.66E+03,3.11E+00,4.31E+00,7.22E-01,0.141637652
3.66E+03,3.12E+00,4.31E+00,7.23E-01,0.140799642
3.66E+03,3.14E+00,4.32E+00,7.26E-01,0.138777026
3.66E+03,3.17E+00,4.34E+00,7.31E-01,0.135934658
3.66E+03,3.21E+00,4.35E+00,7.37E-01,0.132772278
3.66E+03,3.24E+00,4.37E+00,7.42E-01,0.129751969
3.66E+03,3.27E+00,4.39E+00,7.46E-01,0.127183734
3.66E+03,3.30E+00,4.40E+00,7.50E-01,0.12519327
3.66E+03,3.31E+00,4.41E+00,7.52E-01,0.123752177
3.66E+03,3.32E+00,4.41E+00,7.54E-01,0.122741681
3.66E+03,3.33E+00,4.41E+00,7.55E-01,0.122017177
3.66E+03,3.34E+00,4.41E+00,7.56E-01,0.121452169
3.66E+03,3.34E+00,4.41E+00,7.57E-01,0.12095846
3.66E+03,3.34E+00,4.41E+00,7.58E-01,0.120484068
3.66E+03,3.35E+00,4.41E+00,7.59E-01,0.120006274
3.66E+03,3.35E+00,4.41E+00,7.59E-01,0.119525567
3.66E+03,3.35E+00,4.41E+00,7.60E-01,0.119070182
3.66E+03,3.36E+00,4.41E+00,7.61E-01,0.118701452
3.66E+03,3.36E+00,4.41E+00,7.61E-01,0.118519614
3.67E+03,3.35E+00,4.41E+00,7.61E-01,0.118659075
3.67E+03,3.34E+00,4.40E+00,7.60E-01,0.119276652
3.67E+03,3.33E+00,4.39E+00,7.58E-01,0.120528526
3.67E+03,3.30E+00,4.37E+00,7.54E-01,0.122540877
3.67E+03,3.26E+00,4.35E+00,7.49E-01,0.125368641
3.67E+03,3.21E+00,4.33E+00,7.43E-01,0.128948173
3.67E+03,3.16E+00,4.29E+00,7.36E-01,0.133046971
3.67E+03,3.11E+00,4.26E+00,7.29E-01,0.137235633
3.67E+03,3.06E+00,4.23E+00,7.23E-01,0.140909944
3.67E+03,3.02E+00,4.20E+00,7.19E-01,0.1434044
3.67E+03,3.01E+00,4.19E+00,7.17E-01,0.144193378
3.67E+03,3.01E+00,4.19E+00,7.19E-01,0.143123126
3.67E+03,3.04E+00,4.20E+00,7.24E-01,0.140554919
3.67E+03,3.08E+00,4.22E+00,7.29E-01,0.137317034
3.67E+03,3.11E+00,4.24E+00,7.34E-01,0.134469884
3.67E+03,3.13E+00,4.26E+00,7.36E-01,0.132992628
3.67E+03,3.13E+00,4.26E+00,7.35E-01,0.133504288
3.67E+03,3.10E+00,4.24E+00,7.31E-01,0.136088211
3.67E+03,3.05E+00,4.21E+00,7.24E-01,0.140224998
3.67E+03,3.00E+00,4.18E+00,7.16E-01,0.144858522
3.67E+03,2.95E+00,4.15E+00,7.10E-01,0.148631133
3.68E+03,2.93E+00,4.14E+00,7.07E-01,0.150297408
3.68E+03,2.94E+00,4.14E+00,7.09E-01,0.149181731
3.68E+03,2.97E+00,4.16E+00,7.15E-01,0.145436811
3.68E+03,3.04E+00,4.19E+00,7.25E-01,0.139924073
