Wavenumber,Absorbance (I),Background (I0),T,A
3.25E+03,2.10E+00,4.44E+00,4.72E-01,0.325943863
3.25E+03,2.10E+00,4.44E+00,4.72E-01,0.326010092
3.25E+03,2.10E+00,4.44E+00,4.72E-01,0.326061547
3.25E+03,2.10E+00,4.44E+00,4.72E-01,0.326111163
3.25E+03,2.10E+00,4.44E+00,4.72E-01,0.326168881
3.25E+03,2.10E+00,4.44E+00,4.72E-01,0.326239132
3.25E+03,2.10E+00,4.44E+00,4.72E-01,0.32632444
3.25E+03,2.09E+00,4.44E+00,4.72E-01,0.326426395
3.25E+03,2.09E+00,4.44E+00,4.71E-01,0.326548708
3.25E+03,2.09E+00,4.44E+00,4.71E-01,0.326694943
3.25E+03,2.09E+00,4.44E+00,4.71E-01,0.326866197
3.25E+03,2.09E+00,4.44E+00,4.71E-01,0.327057786
3.25E+03,2.09E+00,4.44E+00,4.71E-01,0.327259723
3.25E+03,2.09E+00,4.44E+00,4.70E-01,0.327457957
3.25E+03,2.09E+00,4.44E+00,4.70E-01,0.327639429
3.25E+03,2.09E+00,4.44E+00,4.70E-01,0.327797467
3.26E+03,2.09E+00,4.44E+00,4.70E-01,0.327932992
3.26E+03,2.09E+00,4.44E+00,4.70E-01,0.328054448
3.26E+03,2.09E+00,4.44E+00,4.70E-01,0.328173374
3.26E+03,2.09E+00,4.45E+00,4.70E-01,0.328297681
3.26E+03,2.09E+00,4.45E+00,4.69E-01,0.328428935
3.26E+03,2.09E+00,4.45E+00,4.69E-01,0.328560645
3.26E+03,2.09E+00,4.45E+00,4.69E-01,0.328681821
3.26E+03,2.09E+00,4.45E+00,4.69E-01,0.328780637
3.26E+03,2.09E+00,4.45E+00,4.69E-01,0.328848817
3.26E+03,2.09E+00,4.45E+00,4.69E-01,0.32888442
3.26E+03,2.09E+00,4.45E+00,4.69E-01,0.32889149
3.26E+03,2.09E+00,4.45E+00,4.69E-01,0.328878849
3.26E+03,2.09E+00,4.45E+00,4.69E-01,0.328857993
3.26E+03,2.09E+00,4.45E+00,4.69E-01,0.328842407
3.26E+03,2.09E+00,4.46E+00,4.69E-01,0.328845363
3.26E+03,2.09E+00,4.46E+00,4.69E-01,0.328880696
3.26E+03,2.09E+00,4.46E+00,4.69E-01,0.328958682
3.26E+03,2.09E+00,4.46E+00,4.69E-01,0.329084169
3.26E+03,2.09E+00,4.46E+00,4.69E-01,0.329253355
3.26E+03,2.09E+00,4.46E+00,4.68E-01,0.329453608
3.26E+03,2.09E+00,4.46E+00,4.68E-01,0.329665532
3.27E+03,2.09E+00,4.46E+00,4.68E-01,0.329868088
3.27E+03,2.09E+00,4.46E+00,4.68E-01,0.330043701
3.27E+03,2.09E+00,4.47E+00,4.68E-01,0.330184116
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330290353
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330370353
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330433644
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330486896
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330531095
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330564012
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330582163
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330585444
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.33057947
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330573202
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330576235
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330595342
3.27E+03,2.09E+00,4.47E+00,4.67E-01,0.330631787
3.27E+03,2.09E+00,4.48E+00,4.67E-01,0.330681921
3.27E+03,2.09E+00,4.48E+00,4.67E-01,0.330739792
3.27E+03,2.09E+00,4.48E+00,4.67E-01,0.330800452
3.27E+03,2.09E+00,4.48E+00,4.67E-01,0.330860471
3.28E+03,2.09E+00,4.48E+00,4.67E-01,0.330918011
3.28E+03,2.09E+00,4.48E+00,4.67E-01,0.330971945
3.28E+03,2.09E+00,4.48E+00,4.67E-01,0.331019695
3.28E+03,2.09E+00,4.48E+00,4.67E-01,0.33105888
3.28E+03,2.09E+00,4.48E+00,4.67E-01,0.331087494
3.28E+03,2.09E+00,4.49E+00,4.67E-01,0.331107286
3.28E+03,2.09E+00,4.49E+00,4.67E-01,0.331123824
3.28E+03,2.09E+00,4.49E+00,4.67E-01,0.331146223
3.28E+03,2.09E+00,4.49E+00,4.66E-01,0.331181931
3.28E+03,2.10E+00,4.49E+00,4.66E-01,0.331234325
3.28E+03,2.10E+00,4.49E+00,4.66E-01,0.331299312
3.28E+03,2.10E+00,4.50E+00,4.66E-01,0.331367956
3.28E+03,2.10E+00,4.50E+00,4.66E-01,0.331430368
3.28E+03,2.10E+00,4.50E+00,4.66E-01,0.331479933
3.28E+03,2.10E+00,4.50E+00,4.66E-01,0.331518019
3.28E+03,2.10E+00,4.50E+00,4.66E-01,0.331552068
3.28E+03,2.10E+00,4.50E+00,4.66E-01,0.331591939
3.28E+03,2.10E+00,4.50E+00,4.66E-01,0.331642805
3.28E+03,2.10E+00,4.50E+00,4.66E-01,0.33170229
3.28E+03,2.10E+00,4.50E+00,4.66E-01,0.331759892
3.28E+03,2.10E+00,4.51E+00,4.66E-01,0.331801915
3.29E+03,2.10E+00,4.51E+00,4.66E-01,0.331818176
3.29E+03,2.10E+00,4.51E+00,4.66E-01,0.33180874
3.29E+03,2.10E+00,4.51E+00,4.66E-01,0.331784304
3.29E+03,2.10E+00,4.51E+00,4.66E-01,0.331763408
3.29E+03,2.10E+00,4.51E+00,4.66E-01,0.331763757
3.29E+03,2.10E+00,4.51E+00,4.66E-01,0.331795537
3.29E+03,2.10E+00,4.51E+00,4.66E-01,0.331857718
3.29E+03,2.10E+00,4.51E+00,4.66E-01,0.331939063
3.29E+03,2.10E+00,4.51E+00,4.66E-01,0.332024601
3.29E+03,2.10E+00,4.51E+00,4.65E-01,0.332103195
3.29E+03,2.10E+00,4.51E+00,4.65E-01,0.332171757
3.29E+03,2.10E+00,4.51E+00,4.65E-01,0.332235702
3.29E+03,2.10E+00,4.51E+00,4.65E-01,0.332305451
3.29E+03,2.10E+00,4.51E+00,4.65E-01,0.332389685
3.29E+03,2.10E+00,4.51E+00,4.65E-01,0.332490272
3.29E+03,2.10E+00,4.51E+00,4.65E-01,0.332601317
3.29E+03,2.10E+00,4.52E+00,4.65E-01,0.332711351
3.29E+03,2.10E+00,4.52E+00,4.65E-01,0.332808052
3.29E+03,2.10E+00,4.52E+00,4.65E-01,0.332883456
3.29E+03,2.10E+00,4.52E+00,4.65E-01,0.332935282
3.29E+03,2.10E+00,4.52E+00,4.65E-01,0.332967811
3.30E+03,2.10E+00,4.52E+00,4.65E-01,0.33298829
3.30E+03,2.10E+00,4.52E+00,4.65E-01,0.333005473
3.30E+03,2.10E+00,4.52E+00,4.64E-01,0.333027131
3.30E+03,2.10E+00,4.52E+00,4.64E-01,0.333060697
3.30E+03,2.10E+00,4.53E+00,4.64E-01,0.333111912
3.30E+03,2.10E+00,4.53E+00,4.64E-01,0.333185241
3.30E+03,2.10E+00,4.53E+00,4.64E-01,0.333282921
3.30E+03,2.10E+00,4.53E+00,4.64E-01,0.333400751
3.30E+03,2.10E+00,4.53E+00,4.64E-01,0.333531217
3.30E+03,2.10E+00,4.53E+00,4.64E-01,0.333661455
3.30E+03,2.10E+00,4.53E+00,4.64E-01,0.333778685
3.30E+03,2.10E+00,4.53E+00,4.64E-01,0.333873908
3.30E+03,2.10E+00,4.54E+00,4.64E-01,0.333943736
3.30E+03,2.10E+00,4.54E+00,4.63E-01,0.333991699
3.30E+03,2.10E+00,4.54E+00,4.63E-01,0.33402541
3.30E+03,2.10E+00,4.54E+00,4.63E-01,0.334052243
3.30E+03,2.10E+00,4.54E+00,4.63E-01,0.334076506
3.30E+03,2.10E+00,4.54E+00,4.63E-01,0.33409837
3.30E+03,2.10E+00,4.54E+00,4.63E-01,0.3341158
3.30E+03,2.10E+00,4.54E+00,4.63E-01,0.33412799
3.30E+03,2.10E+00,4.54E+00,4.63E-01,0.334137221
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334148854
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334169148
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334201818
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334244196
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334289334
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334328546
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334356757
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334374363
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334389185
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334412177
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334451862
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.33451101
3.31E+03,2.10E+00,4.54E+00,4.63E-01,0.334584066
3.31E+03,2.10E+00,4.55E+00,4.63E-01,0.334661943
3.31E+03,2.10E+00,4.55E+00,4.63E-01,0.33473428
3.31E+03,2.10E+00,4.55E+00,4.63E-01,0.334795916
3.31E+03,2.10E+00,4.55E+00,4.63E-01,0.334846396
3.31E+03,2.10E+00,4.55E+00,4.62E-01,0.33488938
3.31E+03,2.10E+00,4.55E+00,4.62E-01,0.334927618
3.31E+03,2.10E+00,4.55E+00,4.62E-01,0.334959413
3.32E+03,2.10E+00,4.55E+00,4.62E-01,0.334979457
3.32E+03,2.10E+00,4.55E+00,4.62E-01,0.334980261
3.32E+03,2.11E+00,4.55E+00,4.62E-01,0.33495961
3.32E+03,2.11E+00,4.55E+00,4.62E-01,0.334923831
3.32E+03,2.11E+00,4.55E+00,4.62E-01,0.334889511
3.32E+03,2.11E+00,4.55E+00,4.63E-01,0.334878227
3.32E+03,2.11E+00,4.55E+00,4.62E-01,0.334909707
3.32E+03,2.11E+00,4.55E+00,4.62E-01,0.334994363
3.32E+03,2.10E+00,4.55E+00,4.62E-01,0.33512795
3.32E+03,2.10E+00,4.55E+00,4.62E-01,0.335292848
3.32E+03,2.10E+00,4.55E+00,4.62E-01,0.335463404
3.32E+03,2.10E+00,4.55E+00,4.62E-01,0.335614741
3.32E+03,2.10E+00,4.56E+00,4.62E-01,0.335728565
3.32E+03,2.10E+00,4.56E+00,4.62E-01,0.33579806
3.32E+03,2.10E+00,4.56E+00,4.62E-01,0.335827722
3.32E+03,2.10E+00,4.56E+00,4.61E-01,0.335828849
3.32E+03,2.10E+00,4.56E+00,4.62E-01,0.335816664
3.32E+03,2.10E+00,4.56E+00,4.62E-01,0.335805384
3.32E+03,2.10E+00,4.56E+00,4.62E-01,0.335805511
3.32E+03,2.10E+00,4.56E+00,4.62E-01,0.335824116
3.32E+03,2.10E+00,4.56E+00,4.61E-01,0.335861946
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.335914328
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.335973128
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.336026156
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.336062761
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.336075966
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.336066171
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.33604133
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.336013274
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.335993121
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.335985855
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.335988678
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.33599181
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.335983727
3.33E+03,2.10E+00,4.56E+00,4.61E-01,0.335957541
3.33E+03,2.11E+00,4.56E+00,4.61E-01,0.335913427
3.33E+03,2.11E+00,4.56E+00,4.61E-01,0.335860446
3.33E+03,2.11E+00,4.56E+00,4.62E-01,0.335811383
3.33E+03,2.10E+00,4.56E+00,4.62E-01,0.33577731
3.33E+03,2.10E+00,4.56E+00,4.62E-01,0.335764258
3.33E+03,2.10E+00,4.56E+00,4.62E-01,0.335770746
3.33E+03,2.10E+00,4.56E+00,4.62E-01,0.335791514
3.34E+03,2.10E+00,4.56E+00,4.62E-01,0.335820152
3.34E+03,2.10E+00,4.56E+00,4.61E-01,0.335854063
3.34E+03,2.10E+00,4.56E+00,4.61E-01,0.335893763
3.34E+03,2.10E+00,4.56E+00,4.61E-01,0.335940432
3.34E+03,2.10E+00,4.56E+00,4.61E-01,0.335992491
3.34E+03,2.10E+00,4.56E+00,4.61E-01,0.336042857
3.34E+03,2.10E+00,4.56E+00,4.61E-01,0.336079539
3.34E+03,2.10E+00,4.56E+00,4.61E-01,0.336090636
3.34E+03,2.11E+00,4.56E+00,4.61E-01,0.336069153
3.34E+03,2.11E+00,4.56E+00,4.61E-01,0.336017516
3.34E+03,2.11E+00,4.56E+00,4.61E-01,0.335946917
3.34E+03,2.11E+00,4.56E+00,4.61E-01,0.335874277
3.34E+03,2.11E+00,4.56E+00,4.62E-01,0.335814334
3.34E+03,2.11E+00,4.56E+00,4.62E-01,0.335774628
3.34E+03,2.11E+00,4.56E+00,4.62E-01,0.335753047
3.34E+03,2.11E+00,4.56E+00,4.62E-01,0.3357406
3.34E+03,2.11E+00,4.56E+00,4.62E-01,0.335725824
3.34E+03,2.11E+00,4.56E+00,4.62E-01,0.335700413
3.34E+03,2.11E+00,4.56E+00,4.62E-01,0.335662416
3.34E+03,2.11E+00,4.56E+00,4.62E-01,0.335614751
3.34E+03,2.11E+00,4.56E+00,4.62E-01,0.335561711
3.35E+03,2.11E+00,4.56E+00,4.62E-01,0.335506099
3.35E+03,2.11E+00,4.56E+00,4.62E-01,0.335446808
3.35E+03,2.11E+00,4.56E+00,4.62E-01,0.335381167
3.35E+03,2.11E+00,4.56E+00,4.62E-01,0.335307014
3.35E+03,2.11E+00,4.56E+00,4.62E-01,0.335225874
3.35E+03,2.11E+00,4.56E+00,4.62E-01,0.335143762
3.35E+03,2.11E+00,4.56E+00,4.62E-01,0.335068013
3.35E+03,2.11E+00,4.56E+00,4.62E-01,0.335004344
3.35E+03,2.11E+00,4.56E+00,4.62E-01,0.334953698
3.35E+03,2.11E+00,4.56E+00,4.62E-01,0.334911002
3.35E+03,2.11E+00,4.56E+00,4.63E-01,0.334868639
3.35E+03,2.11E+00,4.56E+00,4.63E-01,0.334820339
3.35E+03,2.11E+00,4.56E+00,4.63E-01,0.33476267
3.35E+03,2.11E+00,4.56E+00,4.63E-01,0.334697429
3.35E+03,2.11E+00,4.56E+00,4.63E-01,0.334626622
3.35E+03,2.11E+00,4.56E+00,4.63E-01,0.334550397
3.35E+03,2.11E+00,4.56E+00,4.63E-01,0.334463133
3.35E+03,2.11E+00,4.56E+00,4.63E-01,0.334354365
3.35E+03,2.11E+00,4.56E+00,4.63E-01,0.334213302
3.35E+03,2.11E+00,4.56E+00,4.63E-01,0.334033777
3.36E+03,2.11E+00,4.56E+00,4.64E-01,0.333819352
3.36E+03,2.11E+00,4.55E+00,4.64E-01,0.333584472
3.36E+03,2.11E+00,4.55E+00,4.64E-01,0.333350246
3.36E+03,2.11E+00,4.55E+00,4.64E-01,0.33313824
3.36E+03,2.12E+00,4.55E+00,4.65E-01,0.332963813
3.36E+03,2.12E+00,4.55E+00,4.65E-01,0.332832333
3.36E+03,2.12E+00,4.55E+00,4.65E-01,0.332738983
3.36E+03,2.12E+00,4.55E+00,4.65E-01,0.332670963
3.36E+03,2.12E+00,4.55E+00,4.65E-01,0.33261288
3.36E+03,2.12E+00,4.55E+00,4.65E-01,0.33254973
3.36E+03,2.12E+00,4.55E+00,4.65E-01,0.332469317
3.36E+03,2.12E+00,4.55E+00,4.65E-01,0.332362404
3.36E+03,2.12E+00,4.55E+00,4.65E-01,0.332223059
3.36E+03,2.12E+00,4.55E+00,4.66E-01,0.332049953
3.36E+03,2.12E+00,4.55E+00,4.66E-01,0.331847218
3.36E+03,2.12E+00,4.55E+00,4.66E-01,0.331625641
3.36E+03,2.12E+00,4.55E+00,4.66E-01,0.331399379
3.36E+03,2.12E+00,4.54E+00,4.66E-01,0.331183786
3.36E+03,2.12E+00,4.54E+00,4.67E-01,0.330989546
3.36E+03,2.12E+00,4.54E+00,4.67E-01,0.330818411
3.36E+03,2.12E+00,4.54E+00,4.67E-01,0.330662762
3.37E+03,2.12E+00,4.54E+00,4.67E-01,0.330507259
3.37E+03,2.12E+00,4.54E+00,4.67E-01,0.330336699
3.37E+03,2.12E+00,4.54E+00,4.68E-01,0.330140423
3.37E+03,2.12E+00,4.54E+00,4.68E-01,0.329916116
3.37E+03,2.12E+00,4.54E+00,4.68E-01,0.329669024
3.37E+03,2.13E+00,4.54E+00,4.68E-01,0.329407692
3.37E+03,2.13E+00,4.54E+00,4.69E-01,0.329138344
3.37E+03,2.13E+00,4.54E+00,4.69E-01,0.328863232
3.37E+03,2.13E+00,4.54E+00,4.69E-01,0.328580207
3.37E+03,2.13E+00,4.54E+00,4.70E-01,0.328287791
3.37E+03,2.13E+00,4.54E+00,4.70E-01,0.327989151
3.37E+03,2.13E+00,4.54E+00,4.70E-01,0.327693817
3.37E+03,2.14E+00,4.54E+00,4.71E-01,0.327415533
3.37E+03,2.14E+00,4.54E+00,4.71E-01,0.327166521
3.37E+03,2.14E+00,4.54E+00,4.71E-01,0.326950174
3.37E+03,2.14E+00,4.54E+00,4.71E-01,0.326758678
3.37E+03,2.14E+00,4.54E+00,4.71E-01,0.326575857
3.37E+03,2.14E+00,4.54E+00,4.72E-01,0.326381806
3.37E+03,2.14E+00,4.53E+00,4.72E-01,0.3261621
3.37E+03,2.14E+00,4.53E+00,4.72E-01,0.325912289
3.37E+03,2.14E+00,4.53E+00,4.72E-01,0.325638217
3.38E+03,2.14E+00,4.53E+00,4.73E-01,0.325351545
3.38E+03,2.14E+00,4.53E+00,4.73E-01,0.325062118
3.38E+03,2.14E+00,4.53E+00,4.73E-01,0.324773283
3.38E+03,2.15E+00,4.53E+00,4.74E-01,0.324480555
3.38E+03,2.15E+00,4.53E+00,4.74E-01,0.324176451
3.38E+03,2.15E+00,4.53E+00,4.74E-01,0.323855471
3.38E+03,2.15E+00,4.53E+00,4.75E-01,0.323519368
3.38E+03,2.15E+00,4.53E+00,4.75E-01,0.323176373
3.38E+03,2.15E+00,4.52E+00,4.76E-01,0.322837568
3.38E+03,2.15E+00,4.52E+00,4.76E-01,0.322509803
3.38E+03,2.15E+00,4.52E+00,4.76E-01,0.322190994
3.38E+03,2.15E+00,4.52E+00,4.77E-01,0.321871396
3.38E+03,2.16E+00,4.52E+00,4.77E-01,0.321538381
3.38E+03,2.16E+00,4.52E+00,4.77E-01,0.321183012
3.38E+03,2.16E+00,4.52E+00,4.78E-01,0.320806939
3.38E+03,2.16E+00,4.52E+00,4.78E-01,0.320421989
3.38E+03,2.16E+00,4.51E+00,4.79E-01,0.320045179
3.38E+03,2.16E+00,4.51E+00,4.79E-01,0.319690979
3.38E+03,2.16E+00,4.51E+00,4.79E-01,0.319364305
3.38E+03,2.16E+00,4.51E+00,4.80E-01,0.31905764
3.38E+03,2.16E+00,4.51E+00,4.80E-01,0.318755303
3.39E+03,2.17E+00,4.51E+00,4.80E-01,0.318439641
3.39E+03,2.17E+00,4.51E+00,4.81E-01,0.318099547
3.39E+03,2.17E+00,4.51E+00,4.81E-01,0.317733196
3.39E+03,2.17E+00,4.51E+00,4.82E-01,0.317346903
3.39E+03,2.17E+00,4.51E+00,4.82E-01,0.316950992
3.39E+03,2.17E+00,4.51E+00,4.82E-01,0.316552904
3.39E+03,2.18E+00,4.51E+00,4.83E-01,0.316154997
3.39E+03,2.18E+00,4.51E+00,4.83E-01,0.315755008
3.39E+03,2.18E+00,4.50E+00,4.84E-01,0.315350518
3.39E+03,2.18E+00,4.50E+00,4.84E-01,0.31494126
3.39E+03,2.18E+00,4.50E+00,4.85E-01,0.314531264
3.39E+03,2.18E+00,4.50E+00,4.85E-01,0.314126563
3.39E+03,2.18E+00,4.49E+00,4.86E-01,0.313729902
3.39E+03,2.18E+00,4.49E+00,4.86E-01,0.313338418
3.39E+03,2.18E+00,4.49E+00,4.86E-01,0.312942138
3.39E+03,2.18E+00,4.49E+00,4.87E-01,0.312528212
3.39E+03,2.19E+00,4.49E+00,4.87E-01,0.312086165
3.39E+03,2.19E+00,4.49E+00,4.88E-01,0.311613294
3.39E+03,2.19E+00,4.49E+00,4.89E-01,0.311115889
3.39E+03,2.19E+00,4.49E+00,4.89E-01,0.310606368
3.40E+03,2.20E+00,4.49E+00,4.90E-01,0.310098144
3.40E+03,2.20E+00,4.48E+00,4.90E-01,0.309600216
3.40E+03,2.20E+00,4.48E+00,4.91E-01,0.309115287
3.40E+03,2.20E+00,4.48E+00,4.91E-01,0.308641793
3.40E+03,2.20E+00,4.48E+00,4.92E-01,0.30817798
3.40E+03,2.20E+00,4.48E+00,4.92E-01,0.307725132
3.40E+03,2.21E+00,4.48E+00,4.93E-01,0.3072901
3.40E+03,2.21E+00,4.48E+00,4.93E-01,0.306879025
3.40E+03,2.21E+00,4.48E+00,4.94E-01,0.306494972
3.40E+03,2.21E+00,4.48E+00,4.94E-01,0.306132105
3.40E+03,2.21E+00,4.47E+00,4.95E-01,0.305774712
3.40E+03,2.21E+00,4.47E+00,4.95E-01,0.305401988
3.40E+03,2.22E+00,4.47E+00,4.95E-01,0.304993927
3.40E+03,2.22E+00,4.47E+00,4.96E-01,0.304538768
3.40E+03,2.22E+00,4.47E+00,4.97E-01,0.304036403
3.40E+03,2.22E+00,4.47E+00,4.97E-01,0.303497928
3.40E+03,2.22E+00,4.47E+00,4.98E-01,0.302939179
3.40E+03,2.23E+00,4.47E+00,4.98E-01,0.30237698
3.40E+03,2.23E+00,4.47E+00,4.99E-01,0.301823301
3.40E+03,2.23E+00,4.46E+00,5.00E-01,0.301283661
3.40E+03,2.23E+00,4.46E+00,5.00E-01,0.300759016
3.41E+03,2.24E+00,4.46E+00,5.01E-01,0.300248382
3.41E+03,2.24E+00,4.46E+00,5.01E-01,0.29975026
3.41E+03,2.24E+00,4.46E+00,5.02E-01,0.299262236
3.41E+03,2.24E+00,4.46E+00,5.03E-01,0.298780235
3.41E+03,2.24E+00,4.46E+00,5.03E-01,0.298296627
3.41E+03,2.24E+00,4.46E+00,5.04E-01,0.297802134
3.41E+03,2.25E+00,4.45E+00,5.04E-01,0.297287762
3.41E+03,2.25E+00,4.45E+00,5.05E-01,0.296748922
3.41E+03,2.25E+00,4.45E+00,5.06E-01,0.29618776
3.41E+03,2.25E+00,4.45E+00,5.06E-01,0.295612974
3.41E+03,2.26E+00,4.45E+00,5.07E-01,0.295035165
3.41E+03,2.26E+00,4.45E+00,5.08E-01,0.294464013
3.41E+03,2.26E+00,4.45E+00,5.08E-01,0.293904149
3.41E+03,2.26E+00,4.44E+00,5.09E-01,0.293352644
3.41E+03,2.26E+00,4.44E+00,5.10E-01,0.292803815
3.41E+03,2.27E+00,4.44E+00,5.10E-01,0.292251241
3.41E+03,2.27E+00,4.44E+00,5.11E-01,0.291692814
3.41E+03,2.27E+00,4.44E+00,5.12E-01,0.291130384
3.41E+03,2.27E+00,4.44E+00,5.12E-01,0.290568999
3.41E+03,2.28E+00,4.44E+00,5.13E-01,0.290013583
3.41E+03,2.28E+00,4.43E+00,5.13E-01,0.289466277
3.42E+03,2.28E+00,4.43E+00,5.14E-01,0.288926385
3.42E+03,2.28E+00,4.43E+00,5.15E-01,0.288392467
3.42E+03,2.28E+00,4.43E+00,5.15E-01,0.287863616
3.42E+03,2.28E+00,4.43E+00,5.16E-01,0.287342749
3.42E+03,2.29E+00,4.42E+00,5.17E-01,0.286833597
3.42E+03,2.29E+00,4.42E+00,5.17E-01,0.286336953
3.42E+03,2.29E+00,4.42E+00,5.18E-01,0.285848829
3.42E+03,2.29E+00,4.41E+00,5.18E-01,0.285357263
3.42E+03,2.29E+00,4.41E+00,5.19E-01,0.284845973
3.42E+03,2.29E+00,4.41E+00,5.20E-01,0.284299689
3.42E+03,2.29E+00,4.40E+00,5.20E-01,0.283711617
3.42E+03,2.29E+00,4.40E+00,5.21E-01,0.283086297
3.42E+03,2.30E+00,4.40E+00,5.22E-01,0.282440077
3.42E+03,2.30E+00,4.40E+00,5.23E-01,0.281793821
3.42E+03,2.30E+00,4.40E+00,5.23E-01,0.281166515
3.42E+03,2.31E+00,4.40E+00,5.24E-01,0.280567489
3.42E+03,2.31E+00,4.40E+00,5.25E-01,0.279994232
3.42E+03,2.31E+00,4.40E+00,5.25E-01,0.279435706
3.42E+03,2.32E+00,4.40E+00,5.26E-01,0.278877655
3.42E+03,2.32E+00,4.40E+00,5.27E-01,0.278310043
3.43E+03,2.32E+00,4.40E+00,5.28E-01,0.277728881
3.43E+03,2.33E+00,4.40E+00,5.28E-01,0.277137574
3.43E+03,2.33E+00,4.40E+00,5.29E-01,0.276541142
3.43E+03,2.33E+00,4.40E+00,5.30E-01,0.275943726
3.43E+03,2.33E+00,4.40E+00,5.30E-01,0.275344491
3.43E+03,2.33E+00,4.39E+00,5.31E-01,0.274740175
3.43E+03,2.34E+00,4.39E+00,5.32E-01,0.274126402
3.43E+03,2.34E+00,4.39E+00,5.33E-01,0.273502614
3.43E+03,2.34E+00,4.39E+00,5.33E-01,0.272872837
3.43E+03,2.34E+00,4.39E+00,5.34E-01,0.272244473
3.43E+03,2.35E+00,4.39E+00,5.35E-01,0.271626028
3.43E+03,2.35E+00,4.38E+00,5.36E-01,0.271023526
3.43E+03,2.35E+00,4.38E+00,5.36E-01,0.270438059
3.43E+03,2.35E+00,4.38E+00,5.37E-01,0.269867458
3.43E+03,2.36E+00,4.38E+00,5.38E-01,0.269306553
3.43E+03,2.36E+00,4.38E+00,5.39E-01,0.26875021
3.43E+03,2.36E+00,4.38E+00,5.39E-01,0.26819432
3.43E+03,2.36E+00,4.38E+00,5.40E-01,0.267635238
3.43E+03,2.37E+00,4.38E+00,5.41E-01,0.267068875
3.43E+03,2.37E+00,4.37E+00,5.41E-01,0.266490023
3.43E+03,2.37E+00,4.37E+00,5.42E-01,0.265894858
3.44E+03,2.37E+00,4.37E+00,5.43E-01,0.265281549
3.44E+03,2.38E+00,4.37E+00,5.44E-01,0.264653243
3.44E+03,2.38E+00,4.37E+00,5.44E-01,0.264018918
3.44E+03,2.38E+00,4.37E+00,5.45E-01,0.263389132
3.44E+03,2.38E+00,4.36E+00,5.46E-01,0.262773235
3.44E+03,2.39E+00,4.36E+00,5.47E-01,0.26217365
3.44E+03,2.39E+00,4.36E+00,5.48E-01,0.261585657
3.44E+03,2.39E+00,4.36E+00,5.48E-01,0.260998232
3.44E+03,2.39E+00,4.36E+00,5.49E-01,0.260400143
3.44E+03,2.39E+00,4.36E+00,5.50E-01,0.259784034
3.44E+03,2.40E+00,4.35E+00,5.51E-01,0.259151336
3.44E+03,2.40E+00,4.35E+00,5.51E-01,0.25851087
3.44E+03,2.40E+00,4.35E+00,5.52E-01,0.257875674
3.44E+03,2.40E+00,4.34E+00,5.53E-01,0.257258181
3.44E+03,2.40E+00,4.34E+00,5.54E-01,0.256664211
3.44E+03,2.41E+00,4.34E+00,5.55E-01,0.25609301
3.44E+03,2.41E+00,4.34E+00,5.55E-01,0.255538906
3.44E+03,2.41E+00,4.33E+00,5.56E-01,0.254994636
3.44E+03,2.41E+00,4.33E+00,5.57E-01,0.254454144
3.44E+03,2.41E+00,4.33E+00,5.57E-01,0.253914065
3.44E+03,2.41E+00,4.33E+00,5.58E-01,0.253370441
3.45E+03,2.41E+00,4.32E+00,5.59E-01,0.252818006
