Wavenumber,Absorbance (I),Background (I0),T,A
3.37E+03,2.07E+00,4.54E+00,4.56E-01,0.341277676
3.37E+03,2.07E+00,4.54E+00,4.56E-01,0.341094531
3.37E+03,2.07E+00,4.54E+00,4.56E-01,0.340883265
3.37E+03,2.07E+00,4.54E+00,4.56E-01,0.340638002
3.37E+03,2.07E+00,4.54E+00,4.57E-01,0.34036396
3.37E+03,2.07E+00,4.54E+00,4.57E-01,0.34007608
3.37E+03,2.08E+00,4.54E+00,4.57E-01,0.339794496
3.37E+03,2.08E+00,4.54E+00,4.58E-01,0.339534173
3.37E+03,2.08E+00,4.54E+00,4.58E-01,0.33929965
3.37E+03,2.08E+00,4.54E+00,4.58E-01,0.339082328
3.37E+03,2.08E+00,4.54E+00,4.58E-01,0.338864281
3.37E+03,2.08E+00,4.53E+00,4.59E-01,0.338627834
3.37E+03,2.08E+00,4.53E+00,4.59E-01,0.338362132
3.37E+03,2.08E+00,4.53E+00,4.59E-01,0.338070545
3.38E+03,2.08E+00,4.53E+00,4.59E-01,0.337767251
3.38E+03,2.08E+00,4.53E+00,4.60E-01,0.337471356
3.38E+03,2.08E+00,4.53E+00,4.60E-01,0.337198693
3.38E+03,2.08E+00,4.53E+00,4.60E-01,0.336954661
3.38E+03,2.09E+00,4.53E+00,4.61E-01,0.336733855
3.38E+03,2.09E+00,4.53E+00,4.61E-01,0.33652324
3.38E+03,2.09E+00,4.53E+00,4.61E-01,0.336308657
3.38E+03,2.09E+00,4.53E+00,4.61E-01,0.336079862
3.38E+03,2.09E+00,4.52E+00,4.61E-01,0.335834562
3.38E+03,2.09E+00,4.52E+00,4.62E-01,0.335575621
3.38E+03,2.09E+00,4.52E+00,4.62E-01,0.335308191
3.38E+03,2.09E+00,4.52E+00,4.62E-01,0.33503666
3.38E+03,2.09E+00,4.52E+00,4.63E-01,0.334761167
3.38E+03,2.09E+00,4.52E+00,4.63E-01,0.334479701
3.38E+03,2.09E+00,4.52E+00,4.63E-01,0.334188405
3.38E+03,2.09E+00,4.52E+00,4.64E-01,0.333885238
3.38E+03,2.09E+00,4.51E+00,4.64E-01,0.333569535
3.38E+03,2.09E+00,4.51E+00,4.64E-01,0.333242587
3.38E+03,2.10E+00,4.51E+00,4.65E-01,0.332906604
3.38E+03,2.10E+00,4.51E+00,4.65E-01,0.332563526
3.38E+03,2.10E+00,4.51E+00,4.65E-01,0.332215635
3.39E+03,2.10E+00,4.51E+00,4.66E-01,0.331865301
3.39E+03,2.10E+00,4.51E+00,4.66E-01,0.331515138
3.39E+03,2.10E+00,4.51E+00,4.66E-01,0.331167429
3.39E+03,2.10E+00,4.51E+00,4.67E-01,0.330822455
3.39E+03,2.11E+00,4.51E+00,4.67E-01,0.33047756
3.39E+03,2.11E+00,4.51E+00,4.68E-01,0.330127014
3.39E+03,2.11E+00,4.51E+00,4.68E-01,0.329764637
3.39E+03,2.11E+00,4.51E+00,4.68E-01,0.329385991
3.39E+03,2.11E+00,4.50E+00,4.69E-01,0.328991583
3.39E+03,2.11E+00,4.50E+00,4.69E-01,0.328585938
3.39E+03,2.11E+00,4.50E+00,4.70E-01,0.328177007
3.39E+03,2.11E+00,4.50E+00,4.70E-01,0.327772441
3.39E+03,2.11E+00,4.49E+00,4.71E-01,0.327375911
3.39E+03,2.11E+00,4.49E+00,4.71E-01,0.326984636
3.39E+03,2.12E+00,4.49E+00,4.71E-01,0.326593454
3.39E+03,2.12E+00,4.49E+00,4.72E-01,0.326195063
3.39E+03,2.12E+00,4.49E+00,4.72E-01,0.325785485
3.39E+03,2.12E+00,4.49E+00,4.73E-01,0.325364553
3.39E+03,2.12E+00,4.49E+00,4.73E-01,0.324935508
3.39E+03,2.13E+00,4.49E+00,4.74E-01,0.32450183
3.40E+03,2.13E+00,4.49E+00,4.74E-01,0.324063695
3.40E+03,2.13E+00,4.48E+00,4.75E-01,0.323617431
3.40E+03,2.13E+00,4.48E+00,4.75E-01,0.32315782
3.40E+03,2.13E+00,4.48E+00,4.76E-01,0.322681137
3.40E+03,2.13E+00,4.48E+00,4.76E-01,0.32218966
3.40E+03,2.13E+00,4.48E+00,4.77E-01,0.321691945
3.40E+03,2.14E+00,4.48E+00,4.77E-01,0.321200888
3.40E+03,2.14E+00,4.48E+00,4.78E-01,0.320728353
3.40E+03,2.14E+00,4.48E+00,4.78E-01,0.320279707
3.40E+03,2.14E+00,4.48E+00,4.79E-01,0.319852955
3.40E+03,2.14E+00,4.47E+00,4.79E-01,0.31943796
3.40E+03,2.15E+00,4.47E+00,4.80E-01,0.319024414
3.40E+03,2.15E+00,4.47E+00,4.80E-01,0.318604468
3.40E+03,2.15E+00,4.47E+00,4.81E-01,0.318176592
3.40E+03,2.15E+00,4.47E+00,4.81E-01,0.317745532
3.40E+03,2.15E+00,4.47E+00,4.82E-01,0.317316837
3.40E+03,2.15E+00,4.47E+00,4.82E-01,0.316893146
3.40E+03,2.16E+00,4.47E+00,4.83E-01,0.316470811
3.40E+03,2.16E+00,4.47E+00,4.83E-01,0.316041508
3.40E+03,2.16E+00,4.46E+00,4.84E-01,0.315595092
3.40E+03,2.16E+00,4.46E+00,4.84E-01,0.315126287
3.41E+03,2.16E+00,4.46E+00,4.85E-01,0.31463547
3.41E+03,2.16E+00,4.46E+00,4.85E-01,0.314129916
3.41E+03,2.17E+00,4.46E+00,4.86E-01,0.313618
3.41E+03,2.17E+00,4.46E+00,4.86E-01,0.313105391
3.41E+03,2.17E+00,4.46E+00,4.87E-01,0.312590805
3.41E+03,2.17E+00,4.46E+00,4.87E-01,0.31206815
3.41E+03,2.17E+00,4.45E+00,4.88E-01,0.311530127
3.41E+03,2.18E+00,4.45E+00,4.89E-01,0.31097169
3.41E+03,2.18E+00,4.45E+00,4.89E-01,0.310395208
3.41E+03,2.18E+00,4.45E+00,4.90E-01,0.309807891
3.41E+03,2.18E+00,4.45E+00,4.91E-01,0.309218654
3.41E+03,2.19E+00,4.45E+00,4.91E-01,0.308633775
3.41E+03,2.19E+00,4.45E+00,4.92E-01,0.308053289
3.41E+03,2.19E+00,4.44E+00,4.93E-01,0.30747295
3.41E+03,2.19E+00,4.44E+00,4.93E-01,0.306887325
3.41E+03,2.19E+00,4.44E+00,4.94E-01,0.306295452
3.41E+03,2.20E+00,4.44E+00,4.95E-01,0.305703224
3.41E+03,2.20E+00,4.44E+00,4.95E-01,0.30512163
3.41E+03,2.20E+00,4.44E+00,4.96E-01,0.304561711
3.41E+03,2.20E+00,4.44E+00,4.97E-01,0.304029176
3.41E+03,2.20E+00,4.43E+00,4.97E-01,0.303520584
3.42E+03,2.21E+00,4.43E+00,4.98E-01,0.303024499
3.42E+03,2.21E+00,4.43E+00,4.98E-01,0.302525405
3.42E+03,2.21E+00,4.43E+00,4.99E-01,0.302011488
3.42E+03,2.21E+00,4.43E+00,4.99E-01,0.301478523
3.42E+03,2.21E+00,4.42E+00,5.00E-01,0.300931168
3.42E+03,2.21E+00,4.42E+00,5.01E-01,0.300378396
3.42E+03,2.22E+00,4.42E+00,5.01E-01,0.299827546
3.42E+03,2.22E+00,4.41E+00,5.02E-01,0.299280619
3.42E+03,2.22E+00,4.41E+00,5.03E-01,0.298732044
3.42E+03,2.22E+00,4.41E+00,5.03E-01,0.298172673
3.42E+03,2.22E+00,4.40E+00,5.04E-01,0.297594553
3.42E+03,2.22E+00,4.40E+00,5.05E-01,0.296995612
3.42E+03,2.22E+00,4.40E+00,5.05E-01,0.296381356
3.42E+03,2.23E+00,4.40E+00,5.06E-01,0.295761273
3.42E+03,2.23E+00,4.40E+00,5.07E-01,0.295145534
3.42E+03,2.23E+00,4.40E+00,5.08E-01,0.294538994
3.42E+03,2.24E+00,4.40E+00,5.08E-01,0.29394082
3.42E+03,2.24E+00,4.40E+00,5.09E-01,0.293345209
3.42E+03,2.24E+00,4.40E+00,5.10E-01,0.292746684
3.42E+03,2.25E+00,4.40E+00,5.10E-01,0.292142014
3.43E+03,2.25E+00,4.40E+00,5.11E-01,0.291533686
3.43E+03,2.25E+00,4.40E+00,5.12E-01,0.290926635
3.43E+03,2.26E+00,4.40E+00,5.12E-01,0.290326297
3.43E+03,2.26E+00,4.40E+00,5.13E-01,0.289735799
3.43E+03,2.26E+00,4.40E+00,5.14E-01,0.289153361
3.43E+03,2.26E+00,4.39E+00,5.15E-01,0.288575614
3.43E+03,2.26E+00,4.39E+00,5.15E-01,0.287997612
3.43E+03,2.27E+00,4.39E+00,5.16E-01,0.28741705
3.43E+03,2.27E+00,4.39E+00,5.17E-01,0.286834104
3.43E+03,2.27E+00,4.39E+00,5.17E-01,0.286249307
3.43E+03,2.27E+00,4.39E+00,5.18E-01,0.285663528
3.43E+03,2.27E+00,4.38E+00,5.19E-01,0.285075891
3.43E+03,2.28E+00,4.38E+00,5.19E-01,0.284484484
3.43E+03,2.28E+00,4.38E+00,5.20E-01,0.283888026
3.43E+03,2.28E+00,4.38E+00,5.21E-01,0.283288174
3.43E+03,2.28E+00,4.38E+00,5.22E-01,0.282688178
3.43E+03,2.29E+00,4.38E+00,5.22E-01,0.282093079
3.43E+03,2.29E+00,4.38E+00,5.23E-01,0.281505761
3.43E+03,2.29E+00,4.38E+00,5.24E-01,0.280924155
3.43E+03,2.29E+00,4.37E+00,5.24E-01,0.280341194
3.43E+03,2.30E+00,4.37E+00,5.25E-01,0.279747424
3.44E+03,2.30E+00,4.37E+00,5.26E-01,0.279134442
3.44E+03,2.30E+00,4.37E+00,5.27E-01,0.278498485
3.44E+03,2.30E+00,4.37E+00,5.27E-01,0.277841625
3.44E+03,2.31E+00,4.37E+00,5.28E-01,0.277171144
3.44E+03,2.31E+00,4.36E+00,5.29E-01,0.276494875
3.44E+03,2.31E+00,4.36E+00,5.30E-01,0.275818021
3.44E+03,2.31E+00,4.36E+00,5.31E-01,0.27514193
3.44E+03,2.32E+00,4.36E+00,5.32E-01,0.274466863
3.44E+03,2.32E+00,4.36E+00,5.32E-01,0.27379286
3.44E+03,2.32E+00,4.36E+00,5.33E-01,0.27312452
3.44E+03,2.32E+00,4.35E+00,5.34E-01,0.27246882
3.44E+03,2.33E+00,4.35E+00,5.35E-01,0.271834262
3.44E+03,2.33E+00,4.35E+00,5.36E-01,0.271225249
3.44E+03,2.33E+00,4.34E+00,5.36E-01,0.270638849
3.44E+03,2.33E+00,4.34E+00,5.37E-01,0.27006472
3.44E+03,2.33E+00,4.34E+00,5.38E-01,0.26948933
3.44E+03,2.33E+00,4.34E+00,5.38E-01,0.268901136
3.44E+03,2.34E+00,4.33E+00,5.39E-01,0.268295639
3.44E+03,2.34E+00,4.33E+00,5.40E-01,0.267676954
3.44E+03,2.34E+00,4.33E+00,5.41E-01,0.267053936
3.44E+03,2.34E+00,4.33E+00,5.41E-01,0.266434436
3.45E+03,2.34E+00,4.32E+00,5.42E-01,0.265820254
3.45E+03,2.34E+00,4.32E+00,5.43E-01,0.265205179
3.45E+03,2.34E+00,4.31E+00,5.44E-01,0.264577511
3.45E+03,2.35E+00,4.31E+00,5.45E-01,0.263926492
3.45E+03,2.35E+00,4.31E+00,5.45E-01,0.263250041
3.45E+03,2.35E+00,4.31E+00,5.46E-01,0.262555557
3.45E+03,2.36E+00,4.31E+00,5.47E-01,0.261859452
3.45E+03,2.36E+00,4.31E+00,5.48E-01,0.261179521
3.45E+03,2.37E+00,4.32E+00,5.49E-01,0.260527691
3.45E+03,2.38E+00,4.32E+00,5.50E-01,0.259905522
3.45E+03,2.38E+00,4.32E+00,5.50E-01,0.259304858
3.45E+03,2.38E+00,4.33E+00,5.51E-01,0.258711652
3.45E+03,2.39E+00,4.33E+00,5.52E-01,0.258113137
3.45E+03,2.39E+00,4.32E+00,5.53E-01,0.257502483
3.45E+03,2.39E+00,4.32E+00,5.54E-01,0.256879892
3.45E+03,2.40E+00,4.32E+00,5.54E-01,0.256249747
3.45E+03,2.40E+00,4.32E+00,5.55E-01,0.255617349
3.45E+03,2.40E+00,4.32E+00,5.56E-01,0.254984688
3.45E+03,2.40E+00,4.32E+00,5.57E-01,0.254351004
3.45E+03,2.41E+00,4.32E+00,5.58E-01,0.253713919
3.45E+03,2.41E+00,4.31E+00,5.58E-01,0.253073385
3.46E+03,2.41E+00,4.31E+00,5.59E-01,0.252431652
3.46E+03,2.41E+00,4.31E+00,5.60E-01,0.251793492
3.46E+03,2.42E+00,4.31E+00,5.61E-01,0.251162668
3.46E+03,2.42E+00,4.31E+00,5.62E-01,0.25053922
3.46E+03,2.42E+00,4.31E+00,5.62E-01,0.249917876
3.46E+03,2.43E+00,4.31E+00,5.63E-01,0.24929263
3.46E+03,2.43E+00,4.30E+00,5.64E-01,0.248658775
3.46E+03,2.43E+00,4.30E+00,5.65E-01,0.248018788
3.46E+03,2.43E+00,4.30E+00,5.66E-01,0.247380972
3.46E+03,2.43E+00,4.30E+00,5.67E-01,0.246757753
3.46E+03,2.44E+00,4.30E+00,5.67E-01,0.246157637
3.46E+03,2.44E+00,4.29E+00,5.68E-01,0.245580629
3.46E+03,2.44E+00,4.29E+00,5.69E-01,0.245016448
3.46E+03,2.44E+00,4.29E+00,5.70E-01,0.244447533
3.46E+03,2.44E+00,4.29E+00,5.70E-01,0.243856025
3.46E+03,2.45E+00,4.29E+00,5.71E-01,0.243232523
3.46E+03,2.45E+00,4.29E+00,5.72E-01,0.242578206
3.46E+03,2.46E+00,4.29E+00,5.73E-01,0.241906546
3.46E+03,2.46E+00,4.29E+00,5.74E-01,0.241234961
3.46E+03,2.46E+00,4.29E+00,5.75E-01,0.240579111
3.47E+03,2.47E+00,4.28E+00,5.76E-01,0.239946616
3.47E+03,2.47E+00,4.28E+00,5.76E-01,0.239336295
3.47E+03,2.47E+00,4.28E+00,5.77E-01,0.238740842
3.47E+03,2.47E+00,4.28E+00,5.78E-01,0.238152695
3.47E+03,2.48E+00,4.28E+00,5.79E-01,0.237567576
3.47E+03,2.48E+00,4.28E+00,5.79E-01,0.236986038
3.47E+03,2.48E+00,4.28E+00,5.80E-01,0.236409842
3.47E+03,2.48E+00,4.28E+00,5.81E-01,0.235839126
3.47E+03,2.49E+00,4.28E+00,5.82E-01,0.235268907
3.47E+03,2.49E+00,4.28E+00,5.83E-01,0.234690257
3.47E+03,2.49E+00,4.28E+00,5.83E-01,0.234093698
3.47E+03,2.50E+00,4.27E+00,5.84E-01,0.233474097
3.47E+03,2.50E+00,4.27E+00,5.85E-01,0.232832807
3.47E+03,2.50E+00,4.27E+00,5.86E-01,0.232177316
3.47E+03,2.51E+00,4.27E+00,5.87E-01,0.231517945
3.47E+03,2.51E+00,4.27E+00,5.88E-01,0.230861278
3.47E+03,2.51E+00,4.27E+00,5.89E-01,0.230208749
3.47E+03,2.51E+00,4.26E+00,5.89E-01,0.229557179
3.47E+03,2.52E+00,4.26E+00,5.90E-01,0.228901066
3.47E+03,2.52E+00,4.26E+00,5.91E-01,0.228238713
3.47E+03,2.52E+00,4.26E+00,5.92E-01,0.227573152
3.48E+03,2.53E+00,4.26E+00,5.93E-01,0.226913965
3.48E+03,2.53E+00,4.26E+00,5.94E-01,0.226270111
3.48E+03,2.53E+00,4.26E+00,5.95E-01,0.225647472
3.48E+03,2.54E+00,4.26E+00,5.96E-01,0.2250454
3.48E+03,2.54E+00,4.26E+00,5.96E-01,0.224456917
3.48E+03,2.54E+00,4.26E+00,5.97E-01,0.22387358
3.48E+03,2.54E+00,4.25E+00,5.98E-01,0.223289985
3.48E+03,2.55E+00,4.25E+00,5.99E-01,0.222705637
3.48E+03,2.55E+00,4.25E+00,6.00E-01,0.222125816
3.48E+03,2.55E+00,4.24E+00,6.00E-01,0.221555669
3.48E+03,2.55E+00,4.24E+00,6.01E-01,0.22099557
3.48E+03,2.55E+00,4.23E+00,6.02E-01,0.220438143
3.48E+03,2.55E+00,4.23E+00,6.03E-01,0.219868538
3.48E+03,2.55E+00,4.23E+00,6.04E-01,0.219269485
3.48E+03,2.55E+00,4.22E+00,6.04E-01,0.218629463
3.48E+03,2.56E+00,4.22E+00,6.05E-01,0.217945885
3.48E+03,2.56E+00,4.23E+00,6.06E-01,0.217227937
3.48E+03,2.57E+00,4.23E+00,6.07E-01,0.216492342
3.48E+03,2.57E+00,4.23E+00,6.08E-01,0.215756817
3.48E+03,2.58E+00,4.23E+00,6.09E-01,0.215035264
3.48E+03,2.58E+00,4.23E+00,6.10E-01,0.214334982
3.49E+03,2.59E+00,4.23E+00,6.11E-01,0.213657008
3.49E+03,2.59E+00,4.23E+00,6.12E-01,0.213000977
3.49E+03,2.59E+00,4.22E+00,6.13E-01,0.212366855
3.49E+03,2.59E+00,4.22E+00,6.14E-01,0.211757954
3.49E+03,2.60E+00,4.22E+00,6.15E-01,0.211179
3.49E+03,2.60E+00,4.22E+00,6.16E-01,0.210631907
3.49E+03,2.60E+00,4.22E+00,6.16E-01,0.210114174
3.49E+03,2.60E+00,4.22E+00,6.17E-01,0.209616659
3.49E+03,2.61E+00,4.22E+00,6.18E-01,0.20912567
3.49E+03,2.61E+00,4.22E+00,6.19E-01,0.208626676
3.49E+03,2.62E+00,4.22E+00,6.19E-01,0.208107052
3.49E+03,2.62E+00,4.22E+00,6.20E-01,0.207560316
3.49E+03,2.62E+00,4.22E+00,6.21E-01,0.206985158
3.49E+03,2.63E+00,4.22E+00,6.22E-01,0.206384339
3.49E+03,2.63E+00,4.22E+00,6.23E-01,0.205764171
3.49E+03,2.63E+00,4.22E+00,6.24E-01,0.205131849
3.49E+03,2.63E+00,4.22E+00,6.24E-01,0.204495502
3.49E+03,2.64E+00,4.22E+00,6.25E-01,0.203862925
3.49E+03,2.64E+00,4.21E+00,6.26E-01,0.203240244
3.49E+03,2.64E+00,4.21E+00,6.27E-01,0.202631496
3.49E+03,2.64E+00,4.21E+00,6.28E-01,0.202035854
3.50E+03,2.64E+00,4.20E+00,6.29E-01,0.201448911
3.50E+03,2.65E+00,4.20E+00,6.30E-01,0.200862882
3.50E+03,2.65E+00,4.20E+00,6.31E-01,0.200270965
3.50E+03,2.65E+00,4.20E+00,6.31E-01,0.19967014
3.50E+03,2.66E+00,4.20E+00,6.32E-01,0.199062671
3.50E+03,2.66E+00,4.20E+00,6.33E-01,0.198455347
3.50E+03,2.66E+00,4.20E+00,6.34E-01,0.197855899
3.50E+03,2.67E+00,4.20E+00,6.35E-01,0.197268623
3.50E+03,2.67E+00,4.20E+00,6.36E-01,0.196690661
3.50E+03,2.67E+00,4.19E+00,6.37E-01,0.196112566
3.50E+03,2.67E+00,4.19E+00,6.37E-01,0.19552247
3.50E+03,2.67E+00,4.18E+00,6.38E-01,0.19490954
3.50E+03,2.67E+00,4.17E+00,6.39E-01,0.194270503
3.50E+03,2.67E+00,4.17E+00,6.40E-01,0.193610208
3.50E+03,2.67E+00,4.16E+00,6.41E-01,0.19294064
3.50E+03,2.67E+00,4.15E+00,6.42E-01,0.192276405
3.50E+03,2.67E+00,4.15E+00,6.43E-01,0.191628896
3.50E+03,2.68E+00,4.15E+00,6.44E-01,0.191005358
3.50E+03,2.68E+00,4.16E+00,6.45E-01,0.190407058
3.50E+03,2.69E+00,4.16E+00,6.46E-01,0.189832197
3.51E+03,2.70E+00,4.17E+00,6.47E-01,0.1892779
3.51E+03,2.70E+00,4.17E+00,6.48E-01,0.188741152
3.51E+03,2.71E+00,4.18E+00,6.48E-01,0.188219245
3.51E+03,2.71E+00,4.18E+00,6.49E-01,0.187706036
3.51E+03,2.71E+00,4.17E+00,6.50E-01,0.187192506
3.51E+03,2.71E+00,4.17E+00,6.51E-01,0.186667277
3.51E+03,2.71E+00,4.16E+00,6.51E-01,0.186119721
3.51E+03,2.71E+00,4.16E+00,6.52E-01,0.185544873
3.51E+03,2.71E+00,4.15E+00,6.53E-01,0.184944233
3.51E+03,2.72E+00,4.15E+00,6.54E-01,0.184327149
3.51E+03,2.72E+00,4.15E+00,6.55E-01,0.183706096
3.51E+03,2.73E+00,4.15E+00,6.56E-01,0.183091274
3.51E+03,2.73E+00,4.16E+00,6.57E-01,0.182486608
3.51E+03,2.74E+00,4.16E+00,6.58E-01,0.18188922
3.51E+03,2.74E+00,4.17E+00,6.59E-01,0.181293199
3.51E+03,2.75E+00,4.17E+00,6.60E-01,0.180692986
3.51E+03,2.75E+00,4.17E+00,6.61E-01,0.180088403
3.51E+03,2.76E+00,4.17E+00,6.61E-01,0.179485157
3.51E+03,2.76E+00,4.17E+00,6.62E-01,0.178891667
3.51E+03,2.77E+00,4.17E+00,6.63E-01,0.178314254
3.51E+03,2.77E+00,4.17E+00,6.64E-01,0.177752803
3.52E+03,2.77E+00,4.17E+00,6.65E-01,0.17720036
3.52E+03,2.78E+00,4.17E+00,6.66E-01,0.176645413
3.52E+03,2.78E+00,4.17E+00,6.67E-01,0.176077662
3.52E+03,2.78E+00,4.17E+00,6.68E-01,0.175493323
3.52E+03,2.78E+00,4.16E+00,6.69E-01,0.174895854
3.52E+03,2.79E+00,4.16E+00,6.69E-01,0.174296122
3.52E+03,2.79E+00,4.16E+00,6.70E-01,0.173706283
3.52E+03,2.79E+00,4.16E+00,6.71E-01,0.173135839
3.52E+03,2.79E+00,4.15E+00,6.72E-01,0.17258815
3.52E+03,2.79E+00,4.15E+00,6.73E-01,0.172062028
3.52E+03,2.79E+00,4.15E+00,6.74E-01,0.171552355
3.52E+03,2.79E+00,4.14E+00,6.74E-01,0.1710543
3.52E+03,2.79E+00,4.14E+00,6.75E-01,0.170562823
3.52E+03,2.79E+00,4.13E+00,6.76E-01,0.170072742
3.52E+03,2.79E+00,4.12E+00,6.77E-01,0.16957607
3.52E+03,2.79E+00,4.12E+00,6.78E-01,0.169061609
3.52E+03,2.79E+00,4.11E+00,6.78E-01,0.168517286
3.52E+03,2.79E+00,4.11E+00,6.79E-01,0.167934941
3.52E+03,2.79E+00,4.10E+00,6.80E-01,0.167315271
3.52E+03,2.79E+00,4.10E+00,6.81E-01,0.166669208
3.52E+03,2.80E+00,4.10E+00,6.82E-01,0.166016726
3.53E+03,2.80E+00,4.10E+00,6.83E-01,0.165377627
3.53E+03,2.80E+00,4.10E+00,6.84E-01,0.164765605
3.53E+03,2.80E+00,4.09E+00,6.85E-01,0.16418218
3.53E+03,2.81E+00,4.09E+00,6.86E-01,0.163616696
3.53E+03,2.81E+00,4.09E+00,6.87E-01,0.163052732
3.53E+03,2.81E+00,4.09E+00,6.88E-01,0.162476824
3.53E+03,2.82E+00,4.09E+00,6.89E-01,0.161885629
3.53E+03,2.82E+00,4.09E+00,6.90E-01,0.161287558
3.53E+03,2.83E+00,4.09E+00,6.91E-01,0.16069891
3.53E+03,2.83E+00,4.10E+00,6.92E-01,0.160135135
3.53E+03,2.84E+00,4.10E+00,6.92E-01,0.159602192
3.53E+03,2.85E+00,4.11E+00,6.93E-01,0.159092855
3.53E+03,2.85E+00,4.11E+00,6.94E-01,0.158591237
3.53E+03,2.86E+00,4.11E+00,6.95E-01,0.158077951
3.53E+03,2.86E+00,4.12E+00,6.96E-01,0.157541195
3.53E+03,2.87E+00,4.12E+00,6.97E-01,0.156980259
3.53E+03,2.87E+00,4.12E+00,6.98E-01,0.156406624
3.53E+03,2.87E+00,4.12E+00,6.98E-01,0.155836532
3.53E+03,2.88E+00,4.11E+00,6.99E-01,0.155283988
3.53E+03,2.88E+00,4.11E+00,7.00E-01,0.154755135
3.53E+03,2.87E+00,4.10E+00,7.01E-01,0.154246272
3.54E+03,2.87E+00,4.09E+00,7.02E-01,0.153747403
3.54E+03,2.87E+00,4.09E+00,7.03E-01,0.153247673
3.54E+03,2.88E+00,4.09E+00,7.03E-01,0.152739575
3.54E+03,2.88E+00,4.09E+00,7.04E-01,0.152220851
3.54E+03,2.88E+00,4.09E+00,7.05E-01,0.15169225
3.54E+03,2.89E+00,4.09E+00,7.06E-01,0.151154627
3.54E+03,2.89E+00,4.09E+00,7.07E-01,0.150606228
3.54E+03,2.90E+00,4.10E+00,7.08E-01,0.150043732
3.54E+03,2.90E+00,4.10E+00,7.09E-01,0.149465667
3.54E+03,2.91E+00,4.10E+00,7.10E-01,0.14887498
3.54E+03,2.91E+00,4.09E+00,7.11E-01,0.148281461
3.54E+03,2.91E+00,4.09E+00,7.12E-01,0.147698174
3.54E+03,2.91E+00,4.09E+00,7.13E-01,0.147136737
3.54E+03,2.91E+00,4.08E+00,7.14E-01,0.146602265
3.54E+03,2.91E+00,4.07E+00,7.14E-01,0.146090413
3.54E+03,2.90E+00,4.06E+00,7.15E-01,0.145588988
3.54E+03,2.89E+00,4.04E+00,7.16E-01,0.145083057
3.54E+03,2.89E+00,4.03E+00,7.17E-01,0.144561742
3.54E+03,2.88E+00,4.02E+00,7.18E-01,0.144021738
3.54E+03,2.88E+00,4.00E+00,7.19E-01,0.143468679
3.55E+03,2.87E+00,3.99E+00,7.20E-01,0.142913994
3.55E+03,2.87E+00,3.99E+00,7.20E-01,0.1423677
3.55E+03,2.87E+00,3.98E+00,7.21E-01,0.141835788
3.55E+03,2.88E+00,3.99E+00,7.22E-01,0.141318886
3.55E+03,2.89E+00,3.99E+00,7.23E-01,0.140812493
3.55E+03,2.89E+00,4.00E+00,7.24E-01,0.140312778
3.55E+03,2.91E+00,4.01E+00,7.25E-01,0.139817764
3.55E+03,2.92E+00,4.02E+00,7.26E-01,0.139327814
3.55E+03,2.92E+00,4.02E+00,7.26E-01,0.138844248
3.55E+03,2.93E+00,4.03E+00,7.27E-01,0.138365337
3.55E+03,2.93E+00,4.02E+00,7.28E-01,0.13788555
3.55E+03,2.93E+00,4.02E+00,7.29E-01,0.137397507
3.55E+03,2.93E+00,4.01E+00,7.30E-01,0.136894572
3.55E+03,2.93E+00,4.00E+00,7.31E-01,0.136375127
3.55E+03,2.92E+00,4.00E+00,7.31E-01,0.135843757
3.55E+03,2.93E+00,4.00E+00,7.32E-01,0.135310625
3.55E+03,2.93E+00,4.00E+00,7.33E-01,0.134786406
3.55E+03,2.94E+00,4.00E+00,7.34E-01,0.13427756
3.55E+03,2.94E+00,4.00E+00,7.35E-01,0.13378381
3.55E+03,2.95E+00,4.01E+00,7.36E-01,0.13329887
3.55E+03,2.96E+00,4.01E+00,7.37E-01,0.132813663
3.56E+03,2.96E+00,4.02E+00,7.37E-01,0.132321108
3.56E+03,2.97E+00,4.02E+00,7.38E-01,0.131818669
3.56E+03,2.97E+00,4.02E+00,7.39E-01,0.131308844
3.56E+03,2.97E+00,4.02E+00,7.40E-01,0.130795675
3.56E+03,2.97E+00,4.01E+00,7.41E-01,0.130282435
3.56E+03,2.97E+00,4.01E+00,7.42E-01,0.12976913
3.56E+03,2.97E+00,4.00E+00,7.43E-01,0.129253346
3.56E+03,2.97E+00,3.99E+00,7.43E-01,0.128732006
3.56E+03,2.97E+00,3.99E+00,7.44E-01,0.128205168
3.56E+03,2.97E+00,3.98E+00,7.45E-01,0.127677022
3.56E+03,2.96E+00,3.97E+00,7.46E-01,0.127154442
3.56E+03,2.96E+00,3.97E+00,7.47E-01,0.126644446
3.56E+03,2.96E+00,3.96E+00,7.48E-01,0.126150398
3.56E+03,2.96E+00,3.96E+00,7.49E-01,0.125670857
3.56E+03,2.96E+00,3.95E+00,7.50E-01,0.125200626
3.56E+03,2.96E+00,3.94E+00,7.50E-01,0.124734525
3.56E+03,2.95E+00,3.93E+00,7.51E-01,0.124269043
3.56E+03,2.95E+00,3.92E+00,7.52E-01,0.123803688
3.56E+03,2.93E+00,3.90E+00,7.53E-01,0.123339668
3.56E+03,2.92E+00,3.87E+00,7.54E-01,0.122876861
3.56E+03,2.90E+00,3.84E+00,7.54E-01,0.122410026
3.57E+03,2.87E+00,3.81E+00,7.55E-01,0.12192981
3.57E+03,2.85E+00,3.78E+00,7.56E-01,0.121425832
3.57E+03,2.84E+00,3.75E+00,7.57E-01,0.12089254
